Dimension,Escenario,Algoritmo,Tiempo_clasificador_s,Exactitud,Precisión,Recall,F1-score,Sensibilidad,Especificidad,Precisión positiva,Tasa de falsos positivos,Valor F2,Valor F0.5,TP,TN,FP,FN,Repeticion,Fold,k_seleccionado,N_terminos_anadidos,Umbral_similitud,Politicos_test_pct
100,Escenario 1,Árbol de Decisión,29.45826649999799,0.9267370470200659,0.9536049851516479,0.9512432012432013,0.9524226290326502,0.9512432012432013,0.844281045751634,0.9536049851516479,0.15571895424836601,0.9517146216560262,0.9531316906068745,19588.0,5167.0,953.0,1004.0,1,1,2,0,,77.088948787062
100,Escenario 1,KNN,11.699779599999601,0.950696316262354,0.9743097593385501,0.9613927738927739,0.9678081689521155,0.9613927738927739,0.9147058823529411,0.9743097593385501,0.08529411764705883,0.9639486984720559,0.9716986688655908,19797.0,5598.0,522.0,795.0,1,1,2,0,,77.088948787062
100,Escenario 1,Naïve Bayes,0.17954559999634512,0.5928047319556754,0.9405895691609978,0.5035936285936286,0.6559762153271974,0.5035936285936286,0.8929738562091504,0.9405895691609978,0.10702614379084967,0.555180795134539,0.8014901378841278,10370.0,5465.0,655.0,10222.0,1,1,2,0,,77.088948787062
100,Escenario 1,SVM,2.1108977000039886,0.9992138364779874,0.9994173343044428,0.9995629370629371,0.9994901303809455,0.9995629370629371,0.9980392156862745,0.9994173343044428,0.00196078431372549,0.9995338131173334,0.9994464514625335,20583.0,6108.0,12.0,9.0,1,1,2,0,,77.088948787062
100,Escenario 2,Árbol de Decisión,34.6285441,0.9221698113207547,0.9462355742810038,0.9580377428478695,0.9521000852475635,0.9580377428478695,0.7718172983479106,0.9462355742810038,0.2281827016520894,0.9556538148449641,0.9485726877909486,20662.0,3971.0,1174.0,905.0,1,1,2,100,0.7952657341957092,80.73899371069182
100,Escenario 2,KNN,11.860772500003804,0.9564989517819706,0.976507402736911,0.969444058051653,0.9729629112569221,0.969444058051653,0.9022351797862002,0.976507402736911,0.0977648202137998,0.9708485405696561,0.9750865116452603,20908.0,4642.0,503.0,659.0,1,1,2,100,0.7952657341957092,80.73899371069182
100,Escenario 2,Naïve Bayes,0.2499898999958532,0.5799266247379455,0.9521062751267261,0.5051235684147076,0.6600624072222727,0.5051235684147076,0.893488824101069,0.9521062751267261,0.106511175898931,0.5574659707297104,0.8089403727630504,10894.0,4597.0,548.0,10673.0,1,1,2,100,0.7952657341957092,80.73899371069182
100,Escenario 2,SVM,2.4248583000007784,0.999475890985325,0.9998144798478735,0.9995363286502527,0.9996753849007606,0.9995363286502527,0.9992225461613217,0.9998144798478735,0.0007774538386783285,0.9995919465078967,0.999758837224402,21557.0,5141.0,4.0,10.0,1,1,2,100,0.7952657341957092,80.73899371069182
100,Escenario 1,Árbol de Decisión,30.629327899994678,0.9277103923330339,0.9553,0.9485180956163431,0.9518969683381909,0.9485180956163431,0.8639062262140356,0.9553,0.13609377378596438,0.9498667621206698,0.9539358717034641,19106.0,5675.0,894.0,1037.0,1,2,2,0,,75.40805630428272
100,Escenario 1,KNN,12.213042700001097,0.9303683737646001,0.9562765160968305,0.9511492826292012,0.9537060082632286,0.9511492826292012,0.8666463693103973,0.9562765160968305,0.13335363068960268,0.9521703261204488,0.955246651974911,19159.0,5693.0,876.0,984.0,1,2,2,0,,75.40805630428272
100,Escenario 1,Naïve Bayes,0.17101609999372158,0.6239143456124588,0.939803118738566,0.5355706697115623,0.682309784327367,0.5355706697115623,0.8948089511341147,0.939803118738566,0.10519104886588522,0.5859795113578342,0.8165427875081367,10788.0,5878.0,691.0,9355.0,1,2,2,0,,75.40805630428272
100,Escenario 1,SVM,2.1003775999997742,0.9995882000598981,0.9997021445591739,0.9997517748101077,0.9997269590686823,0.9997517748101077,0.9990866189678794,0.9997021445591739,0.0009133810321205663,0.9997418483657016,0.9997120702151531,20138.0,6563.0,6.0,5.0,1,2,2,0,,75.40805630428272
100,Escenario 2,Árbol de Decisión,32.488565499996184,0.9378930817610063,0.9635808942701878,0.9576010232602208,0.9605816522916815,0.9576010232602208,0.8636444761734785,0.9635808942701878,0.1363555238265215,0.9587910524218795,0.9623789527808724,20214.0,4839.0,764.0,895.0,1,2,2,100,0.7994735836982727,79.02440850554058
100,Escenario 2,KNN,12.025295300001744,0.9407756813417191,0.9600433491966263,0.9652281017575441,0.9626287442124162,0.9652281017575441,0.8486525075852221,0.9600433491966263,0.1513474924147778,0.9641866760048836,0.9610758389071801,20375.0,4755.0,848.0,734.0,1,2,2,100,0.7994735836982727,79.02440850554058
100,Escenario 2,Naïve Bayes,0.1739579999994021,0.6136567834681043,0.952824645345421,0.537732720640485,0.6874810732239113,0.537732720640485,0.8996965911119044,0.952824645345421,0.10030340888809566,0.5890564510269957,0.8253952094937538,11351.0,5041.0,562.0,9758.0,1,2,2,100,0.7994735836982727,79.02440850554058
100,Escenario 2,SVM,2.056277099996805,0.9992512728361785,0.999763021944168,0.999289402624473,0.9995261561789234,0.999289402624473,0.9991076209173657,0.999763021944168,0.000892379082634303,0.9993840905860615,0.9996682621676698,21094.0,5598.0,5.0,15.0,1,2,2,100,0.7994735836982727,79.02440850554058
100,Escenario 1,Árbol de Decisión,31.986360599999898,0.9293575920934412,0.9549243747816103,0.9510788505518545,0.9529977333300123,0.9510788505518545,0.8631403455592603,0.9549243747816103,0.1368596544407396,0.9518454756241976,0.9541527841509886,19130.0,5695.0,903.0,984.0,1,3,2,0,,75.29949086552861
100,Escenario 1,KNN,12.034553700003016,0.9479260257562144,0.9751789249276687,0.9551556130058666,0.9650634183096822,0.9551556130058666,0.9258866323128221,0.9751789249276687,0.07411336768717794,0.959094222071348,0.9711073818718534,19212.0,6109.0,489.0,902.0,1,3,2,0,,75.29949086552861
100,Escenario 1,Naïve Bayes,0.1845859000022756,0.6009284216831386,0.9313743383829166,0.5074077756786318,0.6569258496395468,0.5074077756786318,0.8860260685056077,0.9313743383829166,0.11397393149439224,0.5582295928413591,0.7980170769086417,10206.0,5846.0,752.0,9908.0,1,3,2,0,,75.29949086552861
100,Escenario 1,SVM,2.1950042999960715,0.9991764001197964,0.9996021483986473,0.9993039673859003,0.9994530356521307,0.9993039673859003,0.9987875113670809,0.9996021483986473,0.0012124886329190664,0.999363589356032,0.9995424979611323,20100.0,6590.0,8.0,14.0,1,3,2,0,,75.29949086552861
100,Escenario 2,Árbol de Decisión,26.272854100003315,0.9336627732854148,0.9604229175596514,0.9554176339602976,0.9579137374121224,0.9554176339602976,0.8517395182872435,0.9604229175596514,0.14826048171275646,0.9564145126867442,0.9594176697273895,20166.0,4774.0,831.0,941.0,1,3,2,100,0.7924646735191345,79.01692123390237
100,Escenario 2,KNN,11.80550619999849,0.9535789158430668,0.9767698584113271,0.9641824986971147,0.9704353631204997,0.9641824986971147,0.9136485280999108,0.9767698584113271,0.08635147190008921,0.966673950010925,0.9742261625513419,20351.0,5121.0,484.0,756.0,1,3,2,100,0.7924646735191345,79.01692123390237
100,Escenario 2,Naïve Bayes,0.18265849999443162,0.5901841868823001,0.9442889627426972,0.5115364570995404,0.6635936203558588,0.5115364570995404,0.8863514719000892,0.9442889627426972,0.1136485280999108,0.5631532828440884,0.8076387953862035,10797.0,4968.0,637.0,10310.0,1,3,2,100,0.7924646735191345,79.01692123390237
100,Escenario 2,SVM,2.2643373999962932,0.9991389637616053,0.9994314951677089,0.9994788458805136,0.9994551699632832,0.9994788458805136,0.9978590544157002,0.9994314951677089,0.0021409455842997323,0.9994693753790176,0.999440964951345,21096.0,5593.0,12.0,11.0,1,3,2,100,0.7924646735191345,79.01692123390237
100,Escenario 1,Árbol de Decisión,22.038109499997518,0.9113881401617251,0.9365605221518988,0.9458676654182272,0.9411910854928073,0.9458676654182272,0.8081351876775834,0.9365605221518988,0.19186481232241662,0.9439914676448308,0.9384072690520308,18941.0,5404.0,1283.0,1084.0,1,4,2,0,,74.96630727762803
100,Escenario 1,KNN,11.924058700002206,0.9444444444444444,0.9720454198278935,0.9533083645443196,0.9625857200484066,0.9533083645443196,0.917900403768506,0.9720454198278935,0.08209959623149395,0.9569977641644692,0.9682393158925148,19090.0,6138.0,549.0,935.0,1,4,2,0,,74.96630727762803
100,Escenario 1,Naïve Bayes,0.17795769999793265,0.6077044025157232,0.9310874277456648,0.5148064918851436,0.6630221564781169,0.5148064918851436,0.885898011066248,0.9310874277456648,0.11410198893375205,0.565359978940903,0.8014709312269681,10309.0,5924.0,763.0,9716.0,1,4,2,0,,74.96630727762803
100,Escenario 1,SVM,2.0240391999977874,0.999026654687032,0.9996502273522211,0.9990511860174781,0.9993506169139318,0.9990511860174781,0.9989531927620756,0.9996502273522211,0.0010468072379243307,0.9991709368413693,0.9995303616215514,20006.0,6680.0,7.0,19.0,1,4,2,0,,74.96630727762803
100,Escenario 2,Árbol de Decisión,27.348363200006133,0.9208595387840671,0.9457998401729892,0.9544139272330534,0.9500873589271379,0.9544139272330534,0.7952406322145267,0.9457998401729892,0.20475936778547327,0.9526785798838983,0.9475101956241229,20120.0,4478.0,1153.0,961.0,1,4,2,100,0.7919776439666748,78.91958670260557
100,Escenario 2,KNN,11.883229999999458,0.951707097933513,0.9757223210422575,0.9627626772923485,0.9691991786447639,0.9627626772923485,0.9103178831468656,0.9757223210422575,0.08968211685313443,0.9653269916765755,0.9731025554969555,20296.0,5126.0,505.0,785.0,1,4,2,100,0.7919776439666748,78.91958670260557
100,Escenario 2,Naïve Bayes,0.18173850000312086,0.5968852949985025,0.9461026040314906,0.5187609695934728,0.6700980392156862,0.5187609695934728,0.8893624578227668,0.9461026040314906,0.11063754217723318,0.5702783600846866,0.8122762452278027,10936.0,5008.0,623.0,10145.0,1,4,2,100,0.7919776439666748,78.91958670260557
100,Escenario 2,SVM,2.1968511000013677,0.9991764001197964,0.9994782031212941,0.9994782031212941,0.9994782031212941,0.9994782031212941,0.9980465281477535,0.9994782031212941,0.0019534718522464926,0.9994782031212941,0.9994782031212941,21070.0,5620.0,11.0,11.0,1,4,2,100,0.7919776439666748,78.91958670260557
100,Escenario 1,Árbol de Decisión,34.377705500002776,0.9129230308475591,0.9367402629620442,0.947268074858261,0.9419747542783017,0.947268074858261,0.8119746350095856,0.9367402629620442,0.1880253649904144,0.9451436237847796,0.9388270628835118,18880.0,5506.0,1275.0,1051.0,1,5,2,0,,74.61440551063193
100,Escenario 1,KNN,11.964041200000793,0.9473644803833483,0.971494018834309,0.9575535597812453,0.9644734182332727,0.9575535597812453,0.91741631027872,0.971494018834309,0.08258368972128005,0.9603095532812044,0.9686735491467958,19085.0,6221.0,560.0,846.0,1,5,2,0,,74.61440551063193
100,Escenario 1,Naïve Bayes,0.17107910000049742,0.6000299490865528,0.9277453973540568,0.5031358185740806,0.6524398178269356,0.5031358185740806,0.8848252470137148,0.9277453973540568,0.11517475298628521,0.5538311996730474,0.7937688983171592,10028.0,6000.0,781.0,9903.0,1,5,2,0,,74.61440551063193
100,Escenario 1,SVM,2.195990799998981,0.998989218328841,0.9991974317817014,0.9994480959309618,0.9993227481375574,0.9994480959309618,0.9976404660079634,0.9991974317817014,0.0023595339920365727,0.9993979530403372,0.999247554552295,19920.0,6765.0,16.0,11.0,1,5,2,0,,74.61440551063193
100,Escenario 2,Árbol de Decisión,31.987590799995814,0.9224693021862833,0.9458493936260224,0.9563233686611853,0.9510575446059317,0.9563233686611853,0.7968612237700582,0.9458493936260224,0.2031387762299418,0.9542100570951649,0.9479257940209352,20122.0,4519.0,1152.0,919.0,1,5,2,100,0.805675208568573,78.76984126984127
100,Escenario 2,KNN,12.124342700000852,0.9530548068283917,0.9759465050271805,0.9641652012737038,0.9700200822415607,0.9641652012737038,0.9118321283724211,0.9759465050271805,0.08816787162757891,0.9664986517517699,0.9735672671779171,20287.0,5171.0,500.0,754.0,1,5,2,100,0.805675208568573,78.76984126984127
100,Escenario 2,Naïve Bayes,0.17048699999577366,0.5884995507637018,0.9442135973830784,0.5075804381921012,0.6602373887240356,0.5075804381921012,0.8887321460059954,0.9442135973830784,0.11126785399400459,0.5593087195600943,0.80561212944105,10680.0,5040.0,631.0,10361.0,1,5,2,100,0.805675208568573,78.76984126984127
100,Escenario 2,SVM,2.0126378999993904,0.9992138364779874,0.9994772360041821,0.9995247374174231,0.9995009861464249,0.9995247374174231,0.9980603068241932,0.9994772360041821,0.001939693175806736,0.999515236773568,0.9994867359256338,21031.0,5660.0,11.0,10.0,1,5,2,100,0.805675208568573,78.76984126984127
100,Escenario 1,Árbol de Decisión,27.70674439999857,0.9224693021862833,0.9428668346578795,0.9561649221091946,0.9494693180431866,0.9561649221091946,0.8147100424328148,0.9428668346578795,0.18528995756718528,0.9534753802728556,0.9454967782064864,19457.0,5184.0,1179.0,892.0,2,1,2,0,,76.17924528301887
100,Escenario 1,KNN,12.235321599997405,0.9372192273135669,0.958861692716013,0.9587203302373581,0.958791006266126,0.9587203302373581,0.8684582743988685,0.958861692716013,0.13154172560113153,0.9587485993984785,0.9588334168853764,19509.0,5526.0,837.0,840.0,2,1,2,0,,76.17924528301887
100,Escenario 1,Naïve Bayes,0.17498619999969378,0.6144803833483079,0.9372661620116592,0.5293626222418792,0.6765906664154262,0.5293626222418792,0.8866886688668867,0.9372661620116592,0.11331133113311331,0.5798318423064087,0.8121107944693234,10772.0,5642.0,721.0,9577.0,2,1,2,0,,76.17924528301887
100,Escenario 1,SVM,2.1232549999986077,0.9995882000598981,0.999754275604482,0.9997051452159811,0.9997297098066197,0.9997051452159811,0.9992142071349992,0.999754275604482,0.0007857928650007858,0.9997149709073754,0.9997444491404646,20343.0,6358.0,5.0,6.0,2,1,2,0,,76.17924528301887
100,Escenario 2,Árbol de Decisión,32.233143700002984,0.9296570829589698,0.9511208259696773,0.9610883970111378,0.9560786330380309,0.9610883970111378,0.8065525492361495,0.9511208259696773,0.19344745076385053,0.9590782044307715,0.953097765805736,20451.0,4382.0,1051.0,828.0,2,1,2,100,0.8025332689285278,79.66082659478886
100,Escenario 2,KNN,11.99323860000004,0.944219826295298,0.9622950053730785,0.9679026270031487,0.9650906705402746,0.9679026270031487,0.8514632799558255,0.9622950053730785,0.14853672004417448,0.9667758803593725,0.9634113255559401,20596.0,4626.0,807.0,683.0,2,1,2,100,0.8025332689285278,79.66082659478886
100,Escenario 2,Naïve Bayes,0.18495049999910407,0.606581311769991,0.950929492547312,0.5336716950984539,0.6836639475030853,0.5336716950984539,0.8921406221240566,0.950929492547312,0.10785937787594331,0.5850110243359641,0.8223384071719264,11356.0,4847.0,586.0,9923.0,2,1,2,100,0.8025332689285278,79.66082659478886
100,Escenario 2,SVM,2.0235659000027226,0.9992138364779874,0.9995769881556683,0.9994360637247991,0.9995065209728586,0.9994360637247991,0.9983434566537824,0.9995769881556683,0.0016565433462175593,0.9994642454319874,0.9995488000902399,21267.0,5424.0,9.0,12.0,2,1,2,100,0.8025332689285278,79.66082659478886
100,Escenario 1,Árbol de Decisión,29.004435700000613,0.9341494459418987,0.9590253064452353,0.954261545271234,0.9566374953777887,0.954261545271234,0.8700423263834457,0.9590253064452353,0.12995767361655433,0.9552105076601946,0.9580687530243628,19403.0,5550.0,829.0,930.0,2,2,2,0,,76.11934710991315
100,Escenario 1,KNN,11.913972300004389,0.9467280622941,0.9745056709826357,0.9549992622829883,0.9646538662162498,0.9549992622829883,0.9203636933688666,0.9745056709826357,0.07963630663113341,0.9588378202216121,0.9705408998670492,19418.0,5871.0,508.0,915.0,2,2,2,0,,76.11934710991315
100,Escenario 1,Naïve Bayes,0.172772799996892,0.6084905660377359,0.9359823399558499,0.521320021639699,0.6696569587466044,0.521320021639699,0.8863458222291896,0.9359823399558499,0.11365417777081047,0.5720021153285775,0.8075206070117167,10600.0,5654.0,725.0,9733.0,2,2,2,0,,76.11934710991315
100,Escenario 1,SVM,2.3364760000040405,0.9868224019167415,0.9834970720611721,0.9994590075247135,0.9914137964679481,0.9994590075247135,0.9465433453519361,0.9834970720611721,0.05345665464806396,0.9962253051620178,0.9866485410496675,20322.0,6038.0,341.0,11.0,2,2,2,0,,76.11934710991315
100,Escenario 2,Árbol de Decisión,35.7522014999995,0.9266247379454927,0.9492682926829268,0.959250739401906,0.954233409610984,0.959250739401906,0.7981888745148771,0.9492682926829268,0.2018111254851229,0.9572374893421657,0.9512481261813205,20433.0,4319.0,1092.0,868.0,2,2,2,100,0.8020403385162354,79.74318658280922
100,Escenario 2,KNN,12.927660099994682,0.9532045522611561,0.976383939177952,0.9646495469696258,0.9704812733197941,0.9646495469696258,0.908150064683053,0.976383939177952,0.09184993531694696,0.9669738068122994,0.9740142774528114,20548.0,4914.0,497.0,753.0,2,2,2,100,0.8020403385162354,79.74318658280922
100,Escenario 2,Naïve Bayes,0.19892900000559166,0.5990566037735849,0.9498003907245391,0.5249518801934181,0.6761806857350184,0.5249518801934181,0.8907780447237109,0.9498003907245391,0.10922195527628904,0.5765284552007177,0.8174813211878409,11182.0,4820.0,591.0,10119.0,2,2,2,100,0.8020403385162354,79.74318658280922
100,Escenario 2,SVM,1.9893456999998307,0.9867475292003594,0.984278910620983,0.9993427538613211,0.9917536339918003,0.9993427538613211,0.9371650341896137,0.984278910620983,0.06283496581038625,0.9962932107721542,0.9872552384309288,21287.0,5071.0,340.0,14.0,2,2,2,100,0.8020403385162354,79.74318658280922
100,Escenario 1,Árbol de Decisión,26.476071999997657,0.9255390835579514,0.9522798503690223,0.9474425388522859,0.9498550359258793,0.9474425388522859,0.8617659979499195,0.9522798503690223,0.13823400205008055,0.9484060656100852,0.9513084404763107,18838.0,5885.0,944.0,1045.0,2,3,2,0,,74.43471099131477
100,Escenario 1,KNN,12.347740599994722,0.9450434261755016,0.9714300343044391,0.9542322587134738,0.9627543512457503,0.9542322587134738,0.9182896470932786,0.9714300343044391,0.08171035290672134,0.9576229268243441,0.9679410654341016,18973.0,6271.0,558.0,910.0,2,3,2,0,,74.43471099131477
100,Escenario 1,Naïve Bayes,0.20541439999942668,0.5998053309374064,0.9274621035989956,0.5015842679676106,0.6510641075858468,0.5015842679676106,0.8857812271196368,0.9274621035989956,0.11421877288036315,0.552306584703993,0.7928293187057794,9973.0,6049.0,780.0,9910.0,2,3,2,0,,74.43471099131477
100,Escenario 1,SVM,2.963465900000301,0.998989218328841,0.9993461422392114,0.9992958809032843,0.9993210109392682,0.9992958809032843,0.9980963537853272,0.9993461422392114,0.0019036462146727192,0.9993059327660088,0.9993360895675529,19869.0,6816.0,13.0,14.0,2,3,2,0,,74.43471099131477
100,Escenario 2,Árbol de Decisión,25.570383099999162,0.9322027553159629,0.9591083413231064,0.9543047937037921,0.956700537955768,0.9543047937037921,0.8515747346441622,0.9591083413231064,0.14842526535583783,0.9552616501145913,0.9581437670609645,20007.0,4894.0,853.0,958.0,2,3,2,100,0.7866740822792053,78.48532494758909
100,Escenario 2,KNN,12.114027499999793,0.9506588799041629,0.9741300255803852,0.9626997376580014,0.9683811534401688,0.9626997376580014,0.9067339481468593,0.9741300255803852,0.09326605185314077,0.9649642853727803,0.9718223052551497,20183.0,5211.0,536.0,782.0,2,3,2,100,0.7866740822792053,78.48532494758909
100,Escenario 2,Naïve Bayes,0.16957890000048792,0.587638514525307,0.9441171219425103,0.5044598139756737,0.657568315354245,0.5044598139756737,0.8910736036192797,0.9441171219425103,0.10892639638072038,0.5562685405314426,0.8039773159199064,10576.0,5121.0,626.0,10389.0,2,3,2,100,0.7866740822792053,78.48532494758909
100,Escenario 2,SVM,2.1483434999972815,0.9994384546271339,0.9997614503816794,0.9995230145480563,0.9996422182468694,0.9995230145480563,0.9991299808595789,0.9997614503816794,0.0008700191404210892,0.999570692615913,0.9997137541147846,20955.0,5742.0,5.0,10.0,2,3,2,100,0.7866740822792053,78.48532494758909
100,Escenario 1,Árbol de Decisión,28.832993399999395,0.925314465408805,0.9534222396548343,0.9490020008784344,0.9512069851052902,0.9490020008784344,0.8472914322456196,0.9534222396548343,0.15270856775438033,0.9498827667057445,0.9525349008082292,19446.0,5271.0,950.0,1045.0,2,4,2,0,,76.71084156933213
100,Escenario 1,KNN,11.990865799998573,0.946203953279425,0.9736972951471758,0.9556878629642283,0.9646085264635618,0.9556878629642283,0.9149654396399293,0.9736972951471758,0.08503456036007073,0.959236255339159,0.9700413120795728,19583.0,5692.0,529.0,908.0,2,4,2,0,,76.71084156933213
100,Escenario 1,Naïve Bayes,0.17790080000122543,0.606581311769991,0.9437233285917497,0.5180323068664292,0.6688931598349034,0.5180323068664292,0.8982478701173445,0.9437233285917497,0.10175212988265551,0.5694009355018668,0.8105157063665379,10615.0,5588.0,633.0,9876.0,2,4,2,0,,76.71084156933213
100,Escenario 1,SVM,2.035421699998551,0.9986522911051213,0.9991215655653701,0.9991215655653701,0.9991215655653701,0.9991215655653701,0.9971065745057065,0.9991215655653701,0.0028934254942935217,0.9991215655653701,0.9991215655653701,20473.0,6203.0,18.0,18.0,2,4,2,0,,76.71084156933213
100,Escenario 2,Árbol de Decisión,25.15395880000142,0.9350104821802935,0.9629178762056372,0.9561134356113435,0.9595035924232528,0.9561134356113435,0.8477508650519031,0.9629178762056372,0.1522491349480969,0.9574666194901209,0.961549250995867,20566.0,4410.0,792.0,944.0,2,4,2,100,0.7870681881904602,80.5256064690027
100,Escenario 2,KNN,11.97545550000359,0.9557127882599581,0.9774061722016064,0.9673640167364017,0.9723591672702633,0.9673640167364017,0.9075355632449058,0.9774061722016064,0.09246443675509419,0.9693559056732104,0.9753810961318509,20808.0,4721.0,481.0,702.0,2,4,2,100,0.7870681881904602,80.5256064690027
100,Escenario 2,Naïve Bayes,0.16981110000051558,0.5992437855645403,0.9590449485937633,0.5247326824732682,0.6783256708434748,0.5247326824732682,0.9073433294886583,0.9590449485937633,0.09265667051134178,0.5769918923616436,0.8228355641092935,11287.0,4720.0,482.0,10223.0,2,4,2,100,0.7870681881904602,80.5256064690027
100,Escenario 2,SVM,2.102213899997878,0.9991389637616053,0.9996279588894573,0.999302649930265,0.9994652779392277,0.999302649930265,0.9984621299500193,0.9996279588894573,0.0015378700499807767,0.999367694782552,0.999562880154759,21495.0,5194.0,8.0,15.0,2,4,2,100,0.7870681881904602,80.5256064690027
100,Escenario 1,Árbol de Decisión,30.449043300002813,0.9182015573525008,0.9442070275403609,0.951663077291218,0.9479203908950066,0.951663077291218,0.7980058449372529,0.9442070275403609,0.20199415506274712,0.9501624617737003,0.9456888762067818,19885.0,4642.0,1175.0,1010.0,2,5,2,0,,78.22327044025157
100,Escenario 1,KNN,11.635260899995046,0.95020964360587,0.9743490277845125,0.9616654702081838,0.9679657016233922,0.9616654702081838,0.9090596527419632,0.9743490277845125,0.09094034725803679,0.9641756955174036,0.9717856210161819,20094.0,5288.0,529.0,801.0,2,5,2,0,,78.22327044025157
100,Escenario 1,Naïve Bayes,0.16513560000021243,0.6010407307577119,0.9444347977079354,0.5206030150753769,0.6712121679573011,0.5206030150753769,0.8899776517105037,0.9444347977079354,0.11002234828949631,0.571936318324255,0.812191079188257,10878.0,5177.0,640.0,10017.0,2,5,2,0,,78.22327044025157
100,Escenario 1,SVM,2.0148754000038025,0.9993261455525606,0.9995214624108724,0.999617133285475,0.9995692955589587,0.999617133285475,0.9982809008079766,0.9995214624108724,0.0017190991920233798,0.9995979976454148,0.9995405951207373,20887.0,5807.0,10.0,8.0,2,5,2,0,,78.22327044025157
100,Escenario 2,Árbol de Decisión,33.12817019999784,0.9300688828990715,0.953860086031243,0.9612594113620808,0.9575454545454546,0.9612594113620808,0.7875755680633729,0.953860086031243,0.21242443193662705,0.9597703767825414,0.9553308239989116,21066.0,3778.0,1019.0,849.0,2,5,2,100,0.8047567009925842,82.04177897574124
100,Escenario 2,KNN,11.981403199999477,0.9578466606768493,0.9787224243540736,0.9697011179557381,0.9741908865865958,0.9697011179557381,0.9036898061288305,0.9787224243540736,0.09631019387116949,0.9714920501403455,0.9769047597157225,21251.0,4335.0,462.0,664.0,2,5,2,100,0.8047567009925842,82.04177897574124
100,Escenario 2,Naïve Bayes,0.17681970000558067,0.5942647499251272,0.9590551181102362,0.5279945242984257,0.6810476751030018,0.5279945242984257,0.8970189701897019,0.9590551181102362,0.10298102981029811,0.5801453998495864,0.8244389027431421,11571.0,4303.0,494.0,10344.0,2,5,2,100,0.8047567009925842,82.04177897574124
100,Escenario 2,SVM,1.9336736000041128,0.9994010182689428,0.9997717832854078,0.9994980606890258,0.9996349032493611,0.9994980606890258,0.9989576818845112,0.9997717832854078,0.0010423181154888472,0.9995527932170596,0.9997170267729185,21904.0,4792.0,5.0,11.0,2,5,2,100,0.8047567009925842,82.04177897574124
200,Escenario 1,Árbol de Decisión,64.8109786999994,0.9276355196166517,0.9471997704337844,0.959823592129495,0.9534698986592206,0.959823592129495,0.8183613030602171,0.9471997704337844,0.18163869693978282,0.9572719802793755,0.9496978996835139,19805.0,4974.0,1104.0,829.0,1,1,2,0,,77.24618149146451
200,Escenario 1,KNN,21.116695100005018,0.9498727163821503,0.9740087456394635,0.9607444024425705,0.9673311049845073,0.9607444024425705,0.9129647910496874,0.9740087456394635,0.08703520895031261,0.9633682900990388,0.9713266566058444,19824.0,5549.0,529.0,810.0,1,1,2,0,,77.24618149146451
200,Escenario 1,Naïve Bayes,0.33298569999897154,0.5998802036537886,0.9377640845070423,0.51628380343123,0.6659373632556105,0.51628380343123,0.8836788417242514,0.9377640845070423,0.1163211582757486,0.5672765613018659,0.8061415988134516,10653.0,5371.0,707.0,9981.0,1,1,2,0,,77.24618149146451
200,Escenario 1,SVM,3.8577987999960897,0.9989143456124588,0.9993698802772527,0.999224580788989,0.9992972252514237,0.999224580788989,0.997861138532412,0.9993698802772527,0.0021388614675880223,0.9992536373065031,0.9993408169991663,20618.0,6065.0,13.0,16.0,1,1,2,0,,77.24618149146451
200,Escenario 2,Árbol de Decisión,72.72039499999664,0.9484875711290806,0.9716668996691364,0.9644756926777371,0.9680579414086077,0.9644756926777371,0.8806204594541528,0.9716668996691364,0.11937954054584723,0.9659054060314078,0.97022009213159,20851.0,4485.0,608.0,768.0,1,1,2,100,0.7972514033317566,80.93366277328542
200,Escenario 2,KNN,20.57730580000498,0.9575471698113207,0.9765505048155213,0.9708589666497063,0.9736964186305437,0.9708589666497063,0.9010406440212055,0.9765505048155213,0.09895935597879442,0.9719919606553733,0.9754068648864682,20989.0,4589.0,504.0,630.0,1,1,2,100,0.7972514033317566,80.93366277328542
200,Escenario 2,Naïve Bayes,0.31996600000275066,0.5870020964360587,0.9489441099143414,0.517554003422915,0.6697994612391499,0.517554003422915,0.8817985470253289,0.9489441099143414,0.11820145297467112,0.5693162506233018,0.8133550441242748,11189.0,4491.0,602.0,10430.0,1,1,2,100,0.7972514033317566,80.93366277328542
200,Escenario 2,SVM,3.722412199997052,0.9987271638215034,0.999675910921802,0.9987510985707017,0.9992132907584803,0.9987510985707017,0.9986255645002945,0.999675910921802,0.0013744354997054782,0.9989359241267638,0.9994908114613711,21592.0,5086.0,7.0,27.0,1,1,2,100,0.7972514033317566,80.93366277328542
200,Escenario 1,Árbol de Decisión,57.45434960000421,0.9261380652890087,0.9484597450270351,0.9534257504737209,0.950936264392112,0.9534257504737209,0.8439471312706518,0.9484597450270351,0.15605286872934815,0.952428393524284,0.9494488032575231,19120.0,5619.0,1039.0,934.0,1,2,2,0,,75.07487271638215
200,Escenario 1,KNN,20.837903799998458,0.932277628032345,0.9572910922853276,0.9522788471127954,0.9547783916206285,0.9522788471127954,0.8720336437368579,0.9572910922853276,0.1279663562631421,0.9532770927968851,0.9562844266399599,19097.0,5806.0,852.0,957.0,1,2,2,0,,75.07487271638215
